0.29, 0, 0, 9.33435, 1.719746, 0, 946.3209, -1262.031, -1.911234, 0.01343784, 0.1308036, 39.66639, 2.225933, 1.766902, 14.1318
 
9.120113, -0.0006862509, -0.007045335, 43.88793, 0, 0.001291222151312206675255, 29796.35, -1465.397, -1.911234, 0.01343784, 0.1308036, 251.614, 2.225933, 1.61236, 11.67799
 
9.130114, -0.0006839044, -0.007052198, 43.84649, 0, 0.001293246732665853209920, 29747.98, -1465.397, -1.911234, 0.01343784, 0.1308036, 251.443, 2.225933, 1.61236, 11.67799
 
9.140114, -0.0006599952, -0.007059037, 43.80508, 0, 0.001294240656223086630515, 29699.68, -1465.397, -1.911234, 0.01343784, 0.1308036, 251.2721, 2.225933, 1.61236, 11.67799
 
9.150114, -0.0006704234, -0.007065637, 43.76372, 0, 0.001296829895310409596310, 29651.47, -1465.397, -1.911234, 0.01343784, 0.1308036, 251.1013, 2.225933, 1.61236, 11.67799
 
9.160114, -0.0006561109, -0.007072341, 43.7224, 0, 0.001298258332439654248295, 29603.34, -1465.397, -1.911234, 0.01343784, 0.1308036, 250.9306, 2.225933, 1.61236, 11.67799
 
9.170115, -0.0006440788, -0.007078902, 43.68114, 0, 0.001299770733544166771080, 29555.31, -1465.397, -1.911234, 0.01343784, 0.1308036, 250.7601, 2.225933, 1.61236, 11.67799
 
9.180115, -0.0006316073, -0.007085342, 43.63992, 0, 0.001301240103111354510080, 29507.35, -1465.397, -1.911234, 0.01343784, 0.1308036, 250.5896, 2.225933, 1.61236, 11.67799
 
9.190115, -0.0006241038, -0.007091659, 43.59874, 0, 0.001302926729464547864775, 29459.47, -1465.397, -1.911234, 0.01343784, 0.1308036, 250.4193, 2.225933, 1.61236, 11.67799
 
9.200115, -0.0006242078, -0.0070979, 43.55761, 0, 0.001304967054063557125215, 29411.68, -1465.397, -1.911234, 0.01343784, 0.1308036, 250.2492, 2.225933, 1.61236, 11.67799
 
9.210115, -0.0006260734, -0.007104142, 43.51652, 0, 0.001307095540836597649995, 29363.97, -1465.397, -1.911234, 0.01343784, 0.1308036, 250.0791, 2.225933, 1.61236, 11.67799
 
9.220116, -0.0006324128, -0.007110403, 43.47547, 0, 0.001309444433044716335625, 29316.33, -1465.397, -1.911234, 0.01343784, 0.1308036, 249.9092, 2.225933, 1.61236, 11.67799
 
9.230116, -0.0006164223, -0.007116727, 43.43447, 0, 0.001310729081866314758865, 29268.79, -1465.397, -1.911234, 0.01343784, 0.1308036, 249.7393, 2.225933, 1.61236, 11.67799
 
9.240116, -0.0006294289, -0.007122891, 43.39352, 0, 0.001313388640782924566455, 29221.31, -1465.397, -1.911234, 0.01343784, 0.1308036, 249.5696, 2.225933, 1.61236, 11.67799
 
9.250116, -0.0006234032, -0.007129186, 43.3526, 0, 0.001315152933813240701640, 29173.92, -1465.397, -1.911234, 0.01343784, 0.1308036, 249.4, 2.225933, 1.61236, 11.67799
 
9.260117, -0.0006471651, -0.00713542, 43.31173, 0, 0.001318355109920019124275, 29126.62, -1465.397, -1.911234, 0.01343784, 0.1308036, 249.2306, 2.225933, 1.61236, 11.67799
 
9.270117, -0.0006468195, -0.007141891, 43.27091, 0, 0.001320432168758208078190, 29079.39, -1465.397, -1.911234, 0.01343784, 0.1308036, 249.0612, 2.225933, 1.61236, 11.67799
 
9.280117, -0.000675968, -0.007148359, 43.23013, 0, 0.001323950259321931864710, 29032.24, -1465.397, -1.911234, 0.01343784, 0.1308036, 248.892, 2.225933, 1.61236, 11.67799
 
9.290117, -0.0006781455, -0.007155119, 43.1894, 0, 0.001326209939806328437615, 28985.18, -1465.397, -1.911234, 0.01343784, 0.1308036, 248.7229, 2.225933, 1.61236, 11.67799
 
9.300117, -0.0007123771, -0.0071619, 43.14871, 0, 0.001330043944826997588020, 28938.2, -1465.397, -1.911234, 0.01343784, 0.1308036, 248.5539, 2.225933, 1.61236, 11.67799
 
9.310118, -0.0007242152, -0.007169024, 43.10806, 0, 0.001332850440700326169510, 28891.29, -1465.397, -1.911234, 0.01343784, 0.1308036, 248.385, 2.225933, 1.61236, 11.67799
 
9.320118, -0.0007382418, -0.007176266, 43.06745, 0, 0.001335791278934083344280, 28844.47, -1465.397, -1.911234, 0.01343784, 0.1308036, 248.2163, 2.225933, 1.61236, 11.67799
 
9.330118, -0.0007581711, -0.007183649, 43.02689, 0, 0.001339051180273858428090, 28797.73, -1465.397, -1.911234, 0.01343784, 0.1308036, 248.0476, 2.225933, 1.61236, 11.67799
 
9.340118, -0.0007536622, -0.007191231, 42.98637, 0, 0.001341149230105864349705, 28751.06, -1465.397, -1.911234, 0.01343784, 0.1308036, 247.8791, 2.225933, 1.61236, 11.67799
 
9.350119, -0.0007539863, -0.007198767, 42.9459, 0, 0.001343479230419547764405, 28704.48, -1465.397, -1.911234, 0.01343784, 0.1308036, 247.7107, 2.225933, 1.61236, 11.67799
 
9.360119, -0.0007587673, -0.007206307, 42.90547, 0, 0.001346033834367072733495, 28657.98, -1465.397, -1.911234, 0.01343784, 0.1308036, 247.5424, 2.225933, 1.61236, 11.67799
 
9.370119, -0.000768044, -0.007213895, 42.86508, 0, 0.001348821438345966044055, 28611.55, -1465.397, -1.911234, 0.01343784, 0.1308036, 247.3743, 2.225933, 1.61236, 11.67799
 
9.380119, -0.0007814158, -0.007221575, 42.82474, 0, 0.001351833645958700909005, 28565.2, -1465.397, -1.911234, 0.01343784, 0.1308036, 247.2062, 2.225933, 1.61236, 11.67799
 
9.39012, -0.000796249, -0.00722939, 42.78444, 0, 0.00135494765989144806730, 28518.94, -1465.397, -1.911234, 0.01343784, 0.1308036, 247.0383, 2.225933, 1.61236, 11.67799
 
9.40012, -0.0007897966, -0.007237352, 42.74418, 0, 0.001357035214226545505065, 28472.74, -1465.397, -1.911234, 0.01343784, 0.1308036, 246.8705, 2.225933, 1.61236, 11.67799
 
9.41012, -0.0007907572, -0.00724525, 42.70396, 0, 0.0013594817145559130905, 28426.63, -1465.397, -1.911234, 0.01343784, 0.1308036, 246.7028, 2.225933, 1.61236, 11.67799
 
9.42012, -0.0007937031, -0.007253157, 42.6638, 0, 0.001362031070754983817665, 28380.6, -1465.397, -1.911234, 0.01343784, 0.1308036, 246.5352, 2.225933, 1.61236, 11.67799
 
9.43012, -0.0007759284, -0.007261095, 42.62366, 0, 0.001363555016906095672685, 28334.64, -1465.397, -1.911234, 0.01343784, 0.1308036, 246.3677, 2.225933, 1.61236, 11.67799
 
9.440121, -0.0007905744, -0.007268854, 42.58358, 0, 0.001366667981289151982595, 28288.77, -1465.397, -1.911234, 0.01343784, 0.1308036, 246.2003, 2.225933, 1.61236, 11.67799
 
9.450121, -0.0007794557, -0.007276759, 42.54354, 0, 0.001368520436493499382120, 28242.97, -1465.397, -1.911234, 0.01343784, 0.1308036, 246.0331, 2.225933, 1.61236, 11.67799
 
9.460121, -0.0007762784, -0.007284554, 42.50354, 0, 0.001370752828685933897015, 28197.25, -1465.397, -1.911234, 0.01343784, 0.1308036, 245.866, 2.225933, 1.61236, 11.67799
 
9.470121, -0.0007768928, -0.007292317, 42.46358, 0, 0.001373173090273030272825, 28151.61, -1465.397, -1.911234, 0.01343784, 0.1308036, 245.699, 2.225933, 1.61236, 11.67799
 
9.480122, -0.000752404, -0.007300086, 42.42368, 0, 0.001374330743582036041480, 28106.05, -1465.397, -1.911234, 0.01343784, 0.1308036, 245.5321, 2.225933, 1.61236, 11.67799
 
9.490122, -0.0007356352, -0.00730761, 42.3838, 0, 0.001375832649189640080415, 28060.56, -1465.397, -1.911234, 0.01343784, 0.1308036, 245.3653, 2.225933, 1.61236, 11.67799
 
9.500122, -0.000724689, -0.007314967, 42.34398, 0, 0.001377597991769647063985, 28015.15, -1465.397, -1.911234, 0.01343784, 0.1308036, 245.1987, 2.225933, 1.61236, 11.67799
 
9.510122, -0.0007209546, -0.007322214, 42.30418, 0, 0.001379708636197943166220, 27969.81, -1465.397, -1.911234, 0.01343784, 0.1308036, 245.0321, 2.225933, 1.61236, 11.67799
 
9.520123, -0.000695167, -0.007329423, 42.26444, 0, 0.001380696262457031496505, 27924.55, -1465.397, -1.911234, 0.01343784, 0.1308036, 244.8657, 2.225933, 1.61236, 11.67799
 
9.530123, -0.0007045307, -0.007336375, 42.22473, 0, 0.001383420893454473903965, 27879.37, -1465.397, -1.911234, 0.01343784, 0.1308036, 244.6994, 2.225933, 1.61236, 11.67799
 
9.540123, -0.0006933358, -0.00734342, 42.18507, 0, 0.001385120114403957439280, 27834.26, -1465.397, -1.911234, 0.01343784, 0.1308036, 244.5331, 2.225933, 1.61236, 11.67799
 
9.550123, -0.0006842696, -0.007350354, 42.14545, 0, 0.001386908547077163087320, 27789.23, -1465.397, -1.911234, 0.01343784, 0.1308036, 244.367, 2.225933, 1.61236, 11.67799
 
9.560123, -0.0006785398, -0.007357196, 42.10588, 0, 0.001388851263554923447955, 27744.28, -1465.397, -1.911234, 0.01343784, 0.1308036, 244.2011, 2.225933, 1.61236, 11.67799
 
9.570124, -0.0006793286, -0.007363982, 42.06634, 0, 0.001391117241337465111170, 27699.4, -1465.397, -1.911234, 0.01343784, 0.1308036, 244.0352, 2.225933, 1.61236, 11.67799
 
9.580124, -0.0006850183, -0.007370775, 42.02685, 0, 0.001393639309244573780325, 27654.6, -1465.397, -1.911234, 0.01343784, 0.1308036, 243.8694, 2.225933, 1.61236, 11.67799
 
9.590124, -0.0006704672, -0.007377625, 41.9874, 0, 0.001395137016653414425720, 27609.88, -1465.397, -1.911234, 0.01343784, 0.1308036, 243.7038, 2.225933, 1.61236, 11.67799
 
9.600124, -0.0006857947, -0.00738433, 41.94799, 0, 0.001398141877418313351975, 27565.22, -1465.397, -1.911234, 0.01343784, 0.1308036, 243.5383, 2.225933, 1.61236, 11.67799
 
9.610125, -0.0006832673, -0.007391188, 41.90862, 0, 0.001400261967793827089675, 27520.65, -1465.397, -1.911234, 0.01343784, 0.1308036, 243.3728, 2.225933, 1.61236, 11.67799
 
9.620125, -0.0006825012, -0.00739802, 41.86929, 0, 0.001402470220343372091715, 27476.14, -1465.397, -1.911234, 0.01343784, 0.1308036, 243.2075, 2.225933, 1.61236, 11.67799
 
9.630125, -0.0006894365, -0.007404846, 41.83001, 0, 0.001405077301775439480055, 27431.72, -1465.397, -1.911234, 0.01343784, 0.1308036, 243.0423, 2.225933, 1.61236, 11.67799
 
9.640125, -0.0006996786, -0.00741174, 41.79077, 0, 0.001407871203052477880925, 27387.37, -1465.397, -1.911234, 0.01343784, 0.1308036, 242.8773, 2.225933, 1.61236, 11.67799
 
9.650126, -0.0007126228, -0.007418737, 41.75157, 0, 0.001410827784531597781470, 27343.1, -1465.397, -1.911234, 0.01343784, 0.1308036, 242.7123, 2.225933, 1.61236, 11.67799
 
9.660126, -0.0007052862, -0.007425863, 41.71241, 0, 0.001412762104611831355025, 27298.9, -1465.397, -1.911234, 0.01343784, 0.1308036, 242.5475, 2.225933, 1.61236, 11.67799
 
9.670126, -0.0007273444, -0.007432916, 41.67329, 0, 0.00141620987534626829975, 27254.78, -1465.397, -1.911234, 0.01343784, 0.1308036, 242.3827, 2.225933, 1.61236, 11.67799
 
9.680126, -0.0007307424, -0.007440189, 41.63422, 0, 0.001418735091902449514060, 27210.73, -1465.397, -1.911234, 0.01343784, 0.1308036, 242.2181, 2.225933, 1.61236, 11.67799
 
9.690126, -0.0007391017, -0.007447497, 41.59518, 0, 0.001421527943629797066545, 27166.75, -1465.397, -1.911234, 0.01343784, 0.1308036, 242.0536, 2.225933, 1.61236, 11.67799
 
9.700127, -0.0007540963, -0.007454888, 41.55619, 0, 0.001424687088199250705395, 27122.85, -1465.397, -1.911234, 0.01343784, 0.1308036, 241.8891, 2.225933, 1.61236, 11.67799
 
9.710127, -0.0007470115, -0.007462429, 41.51723, 0, 0.001426724264149187420680, 27079.02, -1465.397, -1.911234, 0.01343784, 0.1308036, 241.7249, 2.225933, 1.61236, 11.67799
 
9.720127, -0.0007710654, -0.007469899, 41.47832, 0, 0.001430379845722412345635, 27035.26, -1465.397, -1.911234, 0.01343784, 0.1308036, 241.5607, 2.225933, 1.61236, 11.67799
 
9.730127, -0.0007727532, -0.00747761, 41.43945, 0, 0.001432915557775502043795, 26991.58, -1465.397, -1.911234, 0.01343784, 0.1308036, 241.3966, 2.225933, 1.61236, 11.67799
 
9.740128, -0.0007567593, -0.007485338, 41.40062, 0, 0.001434526616550954314770, 26947.97, -1465.397, -1.911234, 0.01343784, 0.1308036, 241.2326, 2.225933, 1.61236, 11.67799
 
9.750128, -0.0007755996, -0.007492905, 41.36182, 0, 0.001437941851244974959560, 26904.43, -1465.397, -1.911234, 0.01343784, 0.1308036, 241.0687, 2.225933, 1.61236, 11.67799
 
9.760128, -0.0007697254, -0.007500661, 41.32308, 0, 0.001440094477660904997195, 26860.97, -1465.397, -1.911234, 0.01343784, 0.1308036, 240.905, 2.225933, 1.61236, 11.67799
 
9.770128, -0.0007684365, -0.007508358, 41.28437, 0, 0.001442481153657894224685, 26817.58, -1465.397, -1.911234, 0.01343784, 0.1308036, 240.7414, 2.225933, 1.61236, 11.67799
 
9.780128, -0.0007714802, -0.007516043, 41.24571, 0, 0.001445095581937797551720, 26774.27, -1465.397, -1.911234, 0.01343784, 0.1308036, 240.5779, 2.225933, 1.61236, 11.67799
 
9.790129, -0.0007577206, -0.007523757, 41.20707, 0, 0.001446829438027079083740, 26731.02, -1465.397, -1.911234, 0.01343784, 0.1308036, 240.4144, 2.225933, 1.61236, 11.67799
 
9.800129, -0.000778547, -0.007531335, 41.16849, 0, 0.001450373767333074079885, 26687.84, -1465.397, -1.911234, 0.01343784, 0.1308036, 240.2511, 2.225933, 1.61236, 11.67799
 
9.810129, -0.0007793201, -0.00753912, 41.12994, 0, 0.001452897934339564445810, 26644.74, -1465.397, -1.911234, 0.01343784, 0.1308036, 240.0879, 2.225933, 1.61236, 11.67799
 
9.820129, -0.0007826003, -0.007546913, 41.09143, 0, 0.001455558542805865101785, 26601.71, -1465.397, -1.911234, 0.01343784, 0.1308036, 239.9248, 2.225933, 1.61236, 11.67799
 
9.83013, -0.0007926719, -0.007554739, 41.05296, 0, 0.001458591741412416934435, 26558.75, -1465.397, -1.911234, 0.01343784, 0.1308036, 239.7618, 2.225933, 1.61236, 11.67799
 
9.84013, -0.0008075876, -0.007562666, 41.01454, 0, 0.001461906219336116134265, 26515.87, -1465.397, -1.911234, 0.01343784, 0.1308036, 239.5989, 2.225933, 1.61236, 11.67799
 
9.85013, -0.0008001504, -0.007570742, 40.97616, 0, 0.00146405884575204617190, 26473.06, -1465.397, -1.911234, 0.01343784, 0.1308036, 239.4362, 2.225933, 1.61236, 11.67799
 
9.86013, -0.0007998936, -0.007578743, 40.93781, 0, 0.001466583012758536537825, 26430.32, -1465.397, -1.911234, 0.01343784, 0.1308036, 239.2735, 2.225933, 1.61236, 11.67799
 
9.870131, -0.0008048845, -0.007586742, 40.89951, 0, 0.001469392657280937664470, 26387.65, -1465.397, -1.911234, 0.01343784, 0.1308036, 239.111, 2.225933, 1.61236, 11.67799
 
9.880131, -0.0007933078, -0.007594791, 40.86124, 0, 0.001471323828712098692870, 26345.05, -1465.397, -1.911234, 0.01343784, 0.1308036, 238.9485, 2.225933, 1.61236, 11.67799
 
9.890131, -0.0007882655, -0.007602724, 40.82301, 0, 0.001473585608295876962545, 26302.53, -1465.397, -1.911234, 0.01343784, 0.1308036, 238.7862, 2.225933, 1.61236, 11.67799
 
9.900131, -0.0007894664, -0.007610607, 40.78482, 0, 0.001476176946482581625110, 26260.06, -1465.397, -1.911234, 0.01343784, 0.1308036, 238.6239, 2.225933, 1.61236, 11.67799
 
9.910131, -0.0007716918, -0.007618502, 40.74668, 0, 0.001477748122369781657455, 26217.68, -1465.397, -1.911234, 0.01343784, 0.1308036, 238.4618, 2.225933, 1.61236, 11.67799
 
9.920132, -0.0007875286, -0.007626219, 40.70857, 0, 0.001481104582281114792685, 26175.37, -1465.397, -1.911234, 0.01343784, 0.1308036, 238.2998, 2.225933, 1.61236, 11.67799
 
9.930132, -0.0007793955, -0.007634094, 40.67051, 0, 0.001483197384364666472375, 26133.12, -1465.397, -1.911234, 0.01343784, 0.1308036, 238.1379, 2.225933, 1.61236, 11.67799
 
9.940132, -0.0007787559, -0.007641888, 40.63248, 0, 0.001485682718032595448055, 26090.95, -1465.397, -1.911234, 0.01343784, 0.1308036, 237.9761, 2.225933, 1.61236, 11.67799
 
9.950132, -0.0007831405, -0.007649675, 40.59449, 0, 0.001488441984169835852220, 26048.84, -1465.397, -1.911234, 0.01343784, 0.1308036, 237.8144, 2.225933, 1.61236, 11.67799
 
9.960133, -0.0007757331, -0.007657507, 40.55654, 0, 0.001490572570042258073770, 26006.81, -1465.397, -1.911234, 0.01343784, 0.1308036, 237.6528, 2.225933, 1.61236, 11.67799
 
9.970133, -0.0007694711, -0.007665264, 40.51863, 0, 0.001492751435200459321030, 25964.85, -1465.397, -1.911234, 0.01343784, 0.1308036, 237.4913, 2.225933, 1.61236, 11.67799
 
9.980133, -0.0007695032, -0.007672959, 40.48076, 0, 0.001495265106710041203105, 25922.95, -1465.397, -1.911234, 0.01343784, 0.1308036, 237.33, 2.225933, 1.61236, 11.67799
 
9.990133, -0.0007775467, -0.007680654, 40.44294, 0, 0.001498219589089779406880, 25881.13, -1465.397, -1.911234, 0.01343784, 0.1308036, 237.1687, 2.225933, 1.61236, 11.67799
 
10.00013, -0.0007666677, -0.00768843, 40.40514, 0, 0.001500157057819085525590, 25839.37, -1465.397, -1.911234, 0.01343784, 0.1308036, 237.0075, 2.225933, 1.61236, 11.67799
 
10.01013, -0.0007638124, -0.007696096, 40.36739, 0, 0.00150251434642473099830, 25797.68, -1465.397, -1.911234, 0.01343784, 0.1308036, 236.8464, 2.225933, 1.61236, 11.67799
 
10.02013, -0.0007656858, -0.007703735, 40.32967, 0, 0.001505129824254325173720, 25756.06, -1465.397, -1.911234, 0.01343784, 0.1308036, 236.6855, 2.225933, 1.61236, 11.67799
 
10.03013, -0.0007515989, -0.007711391, 40.292, 0, 0.001506871027191442644435, 25714.52, -1465.397, -1.911234, 0.01343784, 0.1308036, 236.5246, 2.225933, 1.61236, 11.67799
 
10.04013, -0.0007661536, -0.007718907, 40.25437, 0, 0.001510167662770397421720, 25673.04, -1465.397, -1.911234, 0.01343784, 0.1308036, 236.3639, 2.225933, 1.61236, 11.67799
 
10.05013, -0.0007590776, -0.007726569, 40.21678, 0, 0.001512300347742201340040, 25631.64, -1465.397, -1.911234, 0.01343784, 0.1308036, 236.2033, 2.225933, 1.61236, 11.67799
 
10.06013, -0.0007616876, -0.007734159, 40.17922, 0, 0.001514958857109120299245, 25590.29, -1465.397, -1.911234, 0.01343784, 0.1308036, 236.0427, 2.225933, 1.61236, 11.67799
 
10.07014, -0.0007722839, -0.007741776, 40.14169, 0, 0.001518067623293413215615, 25549.01, -1465.397, -1.911234, 0.01343784, 0.1308036, 235.8823, 2.225933, 1.61236, 11.67799
 
10.08014, -0.000766754, -0.007749499, 40.10422, 0, 0.001520305263234301972435, 25507.82, -1465.397, -1.911234, 0.01343784, 0.1308036, 235.722, 2.225933, 1.61236, 11.67799
 
10.09014, -0.0007886226, -0.007757167, 40.06677, 0, 0.001524058452928775797195, 25466.67, -1465.397, -1.911234, 0.01343784, 0.1308036, 235.5617, 2.225933, 1.61236, 11.67799
 
10.10014, -0.0007921745, -0.007765053, 40.02936, 0, 0.001526839759609524017445, 25425.6, -1465.397, -1.911234, 0.01343784, 0.1308036, 235.4016, 2.225933, 1.61236, 11.67799
 
10.11014, -0.000782574, -0.007772975, 39.992, 0, 0.001528897926553277700430, 25384.6, -1465.397, -1.911234, 0.01343784, 0.1308036, 235.2416, 2.225933, 1.61236, 11.67799
 
10.12014, -0.0007986106, -0.007780801, 39.95468, 0, 0.001532371936029985854780, 25343.67, -1465.397, -1.911234, 0.01343784, 0.1308036, 235.0816, 2.225933, 1.61236, 11.67799
 
10.13014, -0.0008003011, -0.007788787, 39.91738, 0, 0.001535078724682683839695, 25302.8, -1465.397, -1.911234, 0.01343784, 0.1308036, 234.9218, 2.225933, 1.61236, 11.67799
 
10.14014, -0.0007845548, -0.00779679, 39.88014, 0, 0.00153681363032165622010, 25262.01, -1465.397, -1.911234, 0.01343784, 0.1308036, 234.7621, 2.225933, 1.61236, 11.67799
 
10.15014, -0.0007945973, -0.007804635, 39.84293, 0, 0.001539967527142655617025, 25221.29, -1465.397, -1.911234, 0.01343784, 0.1308036, 234.6025, 2.225933, 1.61236, 11.67799
 
10.16014, -0.0007879779, -0.007812581, 39.80576, 0, 0.0015422083157326169190, 25180.62, -1465.397, -1.911234, 0.01343784, 0.1308036, 234.4431, 2.225933, 1.61236, 11.67799
 
10.17014, -0.0007879538, -0.007820461, 39.76863, 0, 0.001544809099866539217030, 25140.03, -1465.397, -1.911234, 0.01343784, 0.1308036, 234.2837, 2.225933, 1.61236, 11.67799
 
10.18014, -0.0007991059, -0.007828341, 39.73153, 0, 0.00154804381201373393960, 25099.5, -1465.397, -1.911234, 0.01343784, 0.1308036, 234.1244, 2.225933, 1.61236, 11.67799
 
10.19014, -0.0007900257, -0.007836332, 39.69447, 0, 0.001550161803289865980530, 25059.03, -1465.397, -1.911234, 0.01343784, 0.1308036, 233.9651, 2.225933, 1.61236, 11.67799
 
10.20014, -0.0007912934, -0.007844232, 39.65745, 0, 0.001552848650498437846130, 25018.64, -1465.397, -1.911234, 0.01343784, 0.1308036, 233.8061, 2.225933, 1.61236, 11.67799
 
10.21014, -0.0007948296, -0.007852145, 39.62047, 0, 0.001555669840067438305010, 24978.32, -1465.397, -1.911234, 0.01343784, 0.1308036, 233.6471, 2.225933, 1.61236, 11.67799
 
10.22014, -0.0008082664, -0.007860092, 39.58352, 0, 0.00155906408376764198210, 24938.05, -1465.397, -1.911234, 0.01343784, 0.1308036, 233.4882, 2.225933, 1.61236, 11.67799
 
10.23014, -0.0008059432, -0.007868175, 39.5466, 0, 0.001561592448972895741565, 24897.85, -1465.397, -1.911234, 0.01343784, 0.1308036, 233.3294, 2.225933, 1.61236, 11.67799
 
10.24014, -0.000810427, -0.007876235, 39.50974, 0, 0.001564507048464381706710, 24857.72, -1465.397, -1.911234, 0.01343784, 0.1308036, 233.1707, 2.225933, 1.61236, 11.67799
 
10.25014, -0.0008211909, -0.007884339, 39.4729, 0, 0.001567793188546428000145, 24817.65, -1465.397, -1.911234, 0.01343784, 0.1308036, 233.0121, 2.225933, 1.61236, 11.67799
 
10.26014, -0.0008129912, -0.007892551, 39.43612, 0, 0.001570020332990408273115, 24777.66, -1465.397, -1.911234, 0.01343784, 0.1308036, 232.8536, 2.225933, 1.61236, 11.67799
 
10.27014, -0.0008091908, -0.00790068, 39.39936, 0, 0.001572484675664520281095, 24737.73, -1465.397, -1.911234, 0.01343784, 0.1308036, 232.6953, 2.225933, 1.61236, 11.67799
 
10.28014, -0.0008137854, -0.007908773, 39.36263, 0, 0.00157542656344796830425, 24697.86, -1465.397, -1.911234, 0.01343784, 0.1308036, 232.537, 2.225933, 1.61236, 11.67799
 
10.29014, -0.0008057235, -0.007916911, 39.32596, 0, 0.001577652658342257728835, 24658.07, -1465.397, -1.911234, 0.01343784, 0.1308036, 232.3788, 2.225933, 1.61236, 11.67799
 
10.30014, -0.0008253983, -0.007924967, 39.28931, 0, 0.0015814614741703465180, 24618.33, -1465.397, -1.911234, 0.01343784, 0.1308036, 232.2207, 2.225933, 1.61236, 11.67799
 
10.31014, -0.000829329, -0.007933222, 39.25271, 0, 0.001584408609702248783080, 24578.66, -1465.397, -1.911234, 0.01343784, 0.1308036, 232.0627, 2.225933, 1.61236, 11.67799
 
10.32014, -0.0008207183, -0.007941515, 39.21613, 0, 0.001586642051444374146360, 24539.05, -1465.397, -1.911234, 0.01343784, 0.1308036, 231.9048, 2.225933, 1.61236, 11.67799
 
10.33014, -0.0008155578, -0.007949722, 39.17961, 0, 0.001589059164382397977015, 24499.52, -1465.397, -1.911234, 0.01343784, 0.1308036, 231.7471, 2.225933, 1.61236, 11.67799
 
10.34014, -0.0008164587, -0.007957878, 39.1431, 0, 0.00159182052961902007795, 24460.03, -1465.397, -1.911234, 0.01343784, 0.1308036, 231.5894, 2.225933, 1.61236, 11.67799
 
10.35014, -0.0008058092, -0.007966042, 39.10665, 0, 0.001593916480351644302795, 24420.63, -1465.397, -1.911234, 0.01343784, 0.1308036, 231.4318, 2.225933, 1.61236, 11.67799
 
10.36014, -0.0008013014, -0.0079741, 39.07023, 0, 0.001596350386084721707610, 24381.29, -1465.397, -1.911234, 0.01343784, 0.1308036, 231.2743, 2.225933, 1.61236, 11.67799
 
10.37014, -0.000798452, -0.007982113, 39.03384, 0, 0.001598872453991830376765, 24342, -1465.397, -1.911234, 0.01343784, 0.1308036, 231.117, 2.225933, 1.61236, 11.67799
 
10.38014, -0.0008084197, -0.007990098, 38.9975, 0, 0.001602139702179441399270, 24302.79, -1465.397, -1.911234, 0.01343784, 0.1308036, 230.9597, 2.225933, 1.61236, 11.67799
 
10.39014, -0.0008014788, -0.007998182, 38.96118, 0, 0.001604444513300544452730, 24263.63, -1465.397, -1.911234, 0.01343784, 0.1308036, 230.8025, 2.225933, 1.61236, 11.67799
 
10.40014, -0.0007988545, -0.008006196, 38.92492, 0, 0.001606988621751160937970, 24224.55, -1465.397, -1.911234, 0.01343784, 0.1308036, 230.6454, 2.225933, 1.61236, 11.67799
 
10.41014, -0.0008064722, -0.008014185, 38.88868, 0, 0.001610130973525561002660, 24185.52, -1465.397, -1.911234, 0.01343784, 0.1308036, 230.4884, 2.225933, 1.61236, 11.67799
 
10.42014, -0.0007999394, -0.00802225, 38.85248, 0, 0.001612463072938626114130, 24146.56, -1465.397, -1.911234, 0.01343784, 0.1308036, 230.3315, 2.225933, 1.61236, 11.67799
 
10.43014, -0.0008020545, -0.008030249, 38.81631, 0, 0.001615291609355462511705, 24107.66, -1465.397, -1.911234, 0.01343784, 0.1308036, 230.1747, 2.225933, 1.61236, 11.67799
 
10.44014, -0.0008055735, -0.008038269, 38.78018, 0, 0.001618209357496021022005, 24068.83, -1465.397, -1.911234, 0.01343784, 0.1308036, 230.0181, 2.225933, 1.61236, 11.67799
 
10.45014, -0.0007987086, -0.008046325, 38.74408, 0, 0.001620526763213414256085, 24030.05, -1465.397, -1.911234, 0.01343784, 0.1308036, 229.8615, 2.225933, 1.61236, 11.67799
 
10.46014, -0.0008217171, -0.008054312, 38.70804, 0, 0.001624595867364833444730, 23991.35, -1465.397, -1.911234, 0.01343784, 0.1308036, 229.705, 2.225933, 1.61236, 11.67799
 
10.47014, -0.0008250239, -0.008062529, 38.67202, 0, 0.001627552448843953345275, 23952.71, -1465.397, -1.911234, 0.01343784, 0.1308036, 229.5486, 2.225933, 1.61236, 11.67799
 
10.48014, -0.0008154625, -0.00807078, 38.63603, 0, 0.001629757552744425802160, 23914.12, -1465.397, -1.911234, 0.01343784, 0.1308036, 229.3923, 2.225933, 1.61236, 11.67799
 
10.49014, -0.0008383582, -0.008078935, 38.60009, 0, 0.001633870737982860622975, 23875.6, -1465.397, -1.911234, 0.01343784, 0.1308036, 229.236, 2.225933, 1.61236, 11.67799
 
10.50014, -0.0008459891, -0.008087318, 38.56417, 0, 0.001637128540223254010015, 23837.14, -1465.397, -1.911234, 0.01343784, 0.1308036, 229.0799, 2.225933, 1.61236, 11.67799
 
10.51015, -0.0008371691, -0.008095779, 38.52829, 0, 0.00163942810359590282155, 23798.75, -1465.397, -1.911234, 0.01343784, 0.1308036, 228.9239, 2.225933, 1.61236, 11.67799
 
